Customer_ID,Account_Type,Age,Gender,Region,Income,Balance,Credit_Score,Loan_Amount,Loan_Status,Transactions_Last_Month,Online_Banking,Mobile_App_Usage,Card_Holder,Cards_Count,Overdraft,Investment_Account,Insurance_Policies,Branch_Visits_Last_Year,Complaints_Last_Year,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
CUST_04800,Business,48,Male,East,55635.58,18239.1,777,13923.69,Rejected,35,1,1,0,1,0,1,2,4,2,120.89,168.02,136.57,103.6,143.89,97.29,110.64,92.88,161.51,15.72,67.43,140.16,130.6,67.66,102.35,123.32,68.66,70.84,160.63,92.06
CUST_04802,Business,48,Female,East,60604.75,28923.9,759,-1155.06,Approved,10,0,0,0,4,0,0,0,19,2,111.23,134.01,99.72,80.62,124.33,83.66,160.18,109.36,33.5,151.49,69.8,107.83,121.87,161.89,164.03,86.85,134.22,122.01,98.88,171.8
CUST_04803,Business,42,Other,East,50988.45,21914.31,813,6560.65,Approved,42,0,1,1,4,1,1,0,9,1,43.87,142.29,69.05,70.24,47.35,107.53,166.5,67.17,105.33,112.17,71.94,57.85,120.59,93.69,29.99,131.57,67.99,49.37,205.63,151.41
CUST_04807,Savings,30,Male,West,50070.84,32314.59,832,28864.04,Approved,18,0,0,1,3,0,1,0,11,1,113.97,133.61,171.03,106.49,108.45,145.43,35.33,131.08,19.91,181.24,151.3,117.33,-5.25,121.16,125.44,127.14,111.23,135.93,74.29,177.07
CUST_04842,Business,47,Male,East,62500.27,17977.65,776,16269.68,Approved,44,1,1,0,4,1,1,4,4,1,53.19,116.89,120.21,118.96,130.27,43.64,150.66,73.89,54.7,70.08,85.42,103.47,76.72,99.61,126.25,116.92,159.53,94.08,98.96,210.6
CUST_04853,Savings,78,Other,East,38023.45,27857.55,795,25695.4,Rejected,24,1,1,0,1,1,0,3,15,0,8.9,89.4,87.45,71.32,117.89,63.94,72.58,83.91,197.61,108.47,45.04,143.62,57.43,106.01,109.9,285.83,111.3,111.01,65.99,160.0
CUST_04861,Loan,74,Other,West,55093.07,21036.67,819,7804.46,Rejected,29,0,0,0,2,0,0,0,4,1,108.12,104.16,97.85,71.5,179.17,57.77,74.49,88.87,129.44,0.85,107.98,115.31,107.8,87.36,58.86,26.3,63.36,180.19,126.11,160.49
CUST_04864,Savings,51,Male,East,51698.55,8258.28,799,7802.73,Rejected,36,1,1,1,1,0,1,2,0,0,109.19,68.93,102.24,81.11,176.46,111.98,91.9,110.47,129.2,104.5,25.74,45.19,74.38,103.12,131.21,137.45,15.72,89.64,83.05,136.18
CUST_04869,Business,56,Female,East,66640.82,52861.7,834,9243.55,Rejected,17,1,1,1,2,1,0,4,19,1,87.33,98.5,183.09,69.36,23.27,26.98,133.83,147.49,96.36,29.02,96.78,125.74,198.24,112.14,202.11,130.15,84.54,102.25,119.73,37.88
CUST_04870,Checking,71,Other,East,54886.0,13465.77,764,24277.69,Pending,20,1,0,1,0,1,0,1,6,2,128.71,83.88,68.02,68.13,147.57,144.54,134.77,25.55,125.84,4.59,35.24,107.1,87.21,10.88,84.41,126.72,89.73,180.54,49.91,101.64
CUST_04872,Savings,50,Other,North,52873.62,15825.23,807,16884.48,Pending,42,1,1,0,4,1,1,0,0,2,66.96,16.52,108.25,149.32,64.48,66.77,36.45,-3.25,126.5,147.74,151.58,56.89,72.66,116.52,110.4,42.7,145.65,104.25,-50.8,133.21
CUST_04876,Checking,33,Other,West,66773.76,23518.78,823,23347.76,Pending,10,0,0,1,2,0,0,4,18,1,154.31,166.1,220.87,-2.02,89.84,75.1,94.28,109.1,105.26,147.5,143.53,153.46,85.56,221.36,96.44,84.33,93.98,43.59,112.84,104.96
CUST_04885,Checking,48,Other,West,47403.26,40715.1,765,9906.22,Approved,19,0,1,1,2,0,1,1,6,0,121.73,69.04,59.61,128.87,32.37,86.64,159.92,125.75,42.36,114.17,110.17,63.65,122.41,36.18,78.48,41.98,138.59,67.36,65.91,29.43
CUST_04897,Savings,59,Male,North,54023.0,24624.99,760,30486.24,Approved,14,0,0,1,2,0,0,2,18,0,89.26,122.23,38.26,-78.01,75.31,84.67,127.02,162.92,71.89,115.23,104.09,64.82,172.58,123.16,75.72,105.44,168.09,46.71,80.13,121.44
CUST_04902,Savings,31,Male,South,40061.4,30135.01,847,25322.12,Pending,1,0,0,1,1,0,1,0,15,0,114.47,184.94,57.53,73.75,202.96,90.58,50.96,21.13,167.74,171.31,-0.66,46.41,79.85,131.52,185.25,-38.67,81.41,145.38,65.63,70.91
CUST_04903,Loan,78,Male,North,50483.8,5935.71,757,17613.49,Approved,23,0,0,1,1,1,0,2,13,2,177.72,40.04,26.12,91.6,180.53,116.39,39.07,62.59,36.94,93.33,51.88,67.24,116.94,79.09,62.48,150.54,-17.74,205.02,132.68,103.12
CUST_04915,Business,36,Other,North,73319.54,20193.02,821,10495.13,Rejected,44,1,0,0,1,0,0,1,9,1,26.05,45.4,22.01,133.49,158.58,167.33,214.65,120.81,73.72,113.17,132.98,79.03,82.44,126.69,111.53,52.72,110.18,108.29,144.94,40.52
CUST_04918,Loan,39,Male,South,52633.82,2698.32,823,20291.65,Pending,35,0,0,0,2,0,1,2,6,1,114.29,85.68,113.59,110.2,88.99,0.51,102.64,108.37,112.88,48.11,51.69,136.56,119.84,75.44,165.23,85.32,22.91,136.81,-21.85,1.61
CUST_04921,Savings,49,Other,North,47614.17,34569.67,761,6000.31,Approved,40,0,0,1,0,0,1,3,7,0,74.11,123.77,102.84,177.74,188.88,108.44,89.0,78.17,125.05,161.04,85.23,42.35,17.68,171.47,91.08,172.96,191.53,177.37,85.39,75.65
CUST_04931,Savings,50,Female,West,50436.85,21062.22,819,23643.17,Pending,0,1,1,1,2,1,0,1,19,1,59.04,84.73,178.31,46.46,78.54,54.93,126.21,69.14,158.32,90.64,165.57,223.08,52.18,133.41,82.61,121.77,137.95,135.07,153.38,66.43
CUST_04937,Savings,58,Male,East,35505.95,9789.1,805,-2107.84,Pending,10,0,1,1,1,0,0,3,7,2,64.67,135.91,70.03,143.07,82.14,63.42,183.14,117.53,65.92,136.64,29.46,92.05,70.65,196.03,130.29,108.06,166.92,117.15,105.36,159.73
CUST_04939,Loan,46,Male,North,85837.78,25665.32,810,13979.34,Rejected,46,1,1,1,2,0,0,3,10,2,102.94,141.41,89.05,188.97,83.87,57.71,182.48,116.76,69.76,80.04,87.24,116.2,47.56,106.46,-33.37,130.71,54.65,29.71,174.23,19.72
CUST_04941,Business,34,Female,South,39411.63,29600.75,775,19974.29,Pending,18,1,1,0,4,1,0,4,19,0,15.8,214.48,91.67,89.09,173.85,159.01,80.6,60.02,92.44,93.75,120.67,190.16,156.4,110.16,56.98,116.91,90.02,97.15,91.72,63.92
CUST_04952,Checking,43,Female,West,56863.91,31015.43,848,20800.97,Rejected,1,0,0,1,0,1,0,3,6,0,139.67,81.65,70.4,100.43,112.11,71.94,63.37,84.99,126.69,69.45,125.97,25.37,82.64,102.05,119.57,168.73,135.17,98.66,84.01,150.17
CUST_04957,Loan,48,Female,West,45786.92,17327.77,807,23600.71,Approved,42,0,1,0,2,0,1,1,19,0,183.57,117.25,50.7,163.84,125.3,64.87,154.31,130.64,73.6,100.32,59.23,103.77,124.85,174.74,57.99,116.33,112.19,97.77,116.41,4.43
CUST_04959,Savings,62,Other,East,43519.94,40402.32,798,20581.16,Pending,10,0,0,1,3,0,0,0,7,1,178.03,104.43,70.67,100.38,77.87,83.87,75.52,92.11,74.87,51.81,45.19,206.47,55.51,24.14,103.0,118.94,176.87,133.22,114.41,115.58
CUST_04963,Checking,62,Other,East,56330.23,619.61,753,32501.18,Pending,28,0,0,1,4,0,0,1,1,1,116.79,114.61,143.84,67.34,19.18,77.09,91.96,129.41,142.8,121.15,93.95,120.39,68.64,89.65,106.01,73.67,36.66,50.48,52.51,95.66
CUST_04969,Business,63,Other,East,90299.27,40443.88,781,21813.14,Approved,8,0,0,1,3,0,1,3,12,1,46.47,65.75,143.82,90.96,144.85,142.67,5.73,115.54,63.02,132.84,64.96,25.35,146.04,54.4,75.99,43.8,109.06,-8.69,31.52,92.3
CUST_04974,Loan,50,Female,North,34626.17,-2264.83,757,4464.07,Rejected,0,1,1,0,4,0,0,1,9,0,102.73,45.69,90.05,23.91,121.73,145.77,86.28,110.3,197.05,131.73,87.65,63.68,102.18,136.16,48.88,103.0,131.49,63.21,31.51,118.61
CUST_04976,Checking,72,Other,East,34348.2,22953.67,808,480.36,Rejected,42,0,1,0,2,1,0,3,18,0,72.85,140.98,104.47,54.28,45.33,98.29,54.85,153.37,133.95,197.61,80.99,87.49,167.43,38.58,86.92,71.65,79.85,24.79,169.99,99.68
CUST_04980,Loan,41,Male,South,61525.59,14482.51,756,11141.02,Approved,15,1,1,1,1,0,0,2,0,2,100.56,143.5,75.95,56.53,147.35,58.56,207.83,59.18,125.13,141.16,158.15,62.78,199.46,116.63,79.79,74.05,87.51,108.8,103.26,102.41
CUST_05010,Business,26,Female,East,41469.89,27508.68,785,23242.31,Rejected,39,0,0,0,4,1,1,3,11,2,45.97,122.15,126.01,105.54,129.44,80.79,65.66,62.42,115.45,-3.11,129.42,130.89,136.46,117.57,45.04,23.23,65.55,44.73,120.63,144.8
CUST_05018,Savings,25,Female,West,76345.46,54092.36,830,30394.18,Approved,26,1,1,0,3,1,1,4,5,2,77.79,121.14,47.59,87.61,117.38,21.94,167.8,76.93,100.9,111.0,94.47,112.31,67.93,149.52,100.62,-30.18,125.52,129.89,-22.16,175.95
CUST_05019,Loan,33,Other,South,16522.75,26340.68,814,29317.88,Pending,31,1,0,1,0,0,0,1,18,2,132.9,17.19,82.95,122.45,24.48,67.25,191.65,93.95,155.3,40.18,89.62,184.03,83.12,135.62,162.5,95.07,84.66,79.46,208.95,115.12
CUST_05024,Business,18,Female,West,50226.76,18569.02,809,9848.6,Pending,23,1,1,0,4,1,0,2,15,0,-23.11,46.68,136.39,122.8,115.61,42.35,114.77,185.95,56.05,63.18,67.74,83.06,90.87,100.99,87.73,11.06,155.97,104.91,22.08,117.48
CUST_05028,Business,72,Male,West,63816.79,23900.35,839,11848.3,Pending,24,1,0,1,1,0,1,3,5,0,171.16,124.06,28.96,95.12,102.63,72.56,204.44,20.09,121.57,91.41,54.52,118.57,84.43,63.84,82.55,166.65,31.06,85.67,35.31,108.24
CUST_05032,Business,35,Male,South,28761.64,15959.9,828,6103.94,Rejected,8,0,0,0,3,1,1,1,16,1,73.06,109.07,87.3,176.4,109.22,159.04,118.8,116.6,53.91,96.35,105.95,90.83,86.34,47.69,19.98,56.74,104.7,45.93,80.64,169.07
CUST_05038,Checking,78,Other,East,54927.34,52258.99,794,13059.91,Pending,33,0,0,1,2,0,0,4,18,2,131.41,109.27,79.02,61.33,96.43,52.04,149.92,82.36,103.98,34.35,81.11,170.89,123.83,67.26,-25.17,132.43,49.53,66.2,62.52,95.37
CUST_05045,Checking,72,Male,North,61643.31,35367.03,795,14919.24,Approved,4,0,1,1,4,0,0,4,11,0,117.11,105.34,99.97,53.85,100.95,115.39,79.0,161.35,123.69,115.69,-24.58,96.73,12.83,103.87,129.62,125.51,19.07,177.56,-71.19,51.44
CUST_05047,Loan,36,Female,West,41641.19,19780.91,822,20621.35,Pending,0,0,1,1,4,0,0,3,8,2,32.1,44.67,57.9,140.94,131.44,203.77,149.08,111.79,133.39,126.12,50.01,42.67,-11.73,72.4,126.86,161.77,25.3,119.47,128.19,118.5
CUST_05048,Loan,35,Female,West,24357.84,24406.24,773,29318.46,Pending,5,0,0,0,0,1,1,0,4,0,94.46,74.35,144.87,54.37,28.27,58.61,73.2,202.87,77.5,97.8,110.96,164.05,187.08,99.22,131.04,88.94,179.87,139.08,94.48,53.52
CUST_05051,Loan,48,Other,South,26681.17,21681.59,789,30259.48,Approved,26,0,0,1,4,1,0,0,13,0,82.42,137.56,103.06,218.18,85.73,139.87,51.83,176.24,135.91,107.68,117.06,59.76,101.74,168.78,0.32,76.16,80.97,107.6,119.59,110.2
CUST_05053,Loan,64,Female,North,34320.08,32679.29,828,17669.94,Pending,13,1,0,1,0,0,0,1,9,1,92.75,94.72,112.05,50.75,139.27,67.79,37.02,53.82,131.8,148.44,145.8,121.26,116.7,60.64,118.46,110.16,188.55,24.63,19.95,56.37
CUST_05065,Business,60,Male,East,92998.84,15028.77,751,28309.07,Pending,33,0,1,1,3,1,1,0,9,2,92.73,143.4,122.6,30.17,51.83,49.78,90.49,103.78,114.78,139.23,91.3,80.04,107.68,79.63,173.68,71.58,200.63,114.3,40.56,77.19
CUST_05075,Savings,46,Other,West,35319.33,-1494.78,762,6364.27,Rejected,28,0,1,1,4,1,0,3,19,1,71.04,113.23,95.33,110.19,62.84,152.94,51.87,57.14,42.97,35.68,42.96,38.47,47.32,54.87,52.32,144.99,15.0,116.87,41.27,93.55
CUST_05079,Savings,54,Female,East,29209.75,2413.83,793,43643.91,Rejected,28,0,0,1,3,0,0,0,6,1,102.18,179.77,93.57,42.32,115.92,125.69,138.95,89.6,96.32,-0.1,4.9,82.56,186.08,57.58,183.7,140.94,139.0,64.18,130.36,18.22
CUST_05080,Loan,44,Male,South,35511.08,15756.26,831,11050.03,Rejected,2,0,0,0,2,1,1,3,14,2,132.52,226.59,54.75,94.94,97.66,10.71,110.63,81.56,87.65,27.73,64.76,110.75,126.24,121.09,144.89,163.92,51.45,116.78,164.41,126.27
CUST_05083,Business,25,Other,North,63014.44,5292.2,811,18617.53,Pending,43,1,0,0,4,1,0,0,18,2,138.52,21.32,134.05,47.19,109.05,47.94,37.88,140.99,85.34,114.7,56.75,193.99,54.95,49.86,155.19,28.08,134.47,101.2,144.36,33.64
CUST_05090,Business,50,Female,North,27129.7,4776.22,848,13520.78,Approved,26,1,1,1,0,1,1,4,8,2,77.73,176.04,95.74,122.35,105.71,78.5,127.0,149.48,122.18,168.54,63.19,147.61,64.65,133.09,140.4,184.3,108.73,69.96,175.27,131.64
CUST_05108,Loan,63,Male,North,62192.55,10727.28,782,15674.57,Approved,21,0,0,0,0,1,0,4,5,0,41.73,-15.23,101.56,95.16,113.52,-28.01,120.28,170.79,99.92,-36.57,89.51,140.36,125.17,119.79,118.37,157.28,181.18,53.91,123.21,63.44
CUST_05109,Checking,20,Other,North,66370.15,-8651.5,752,12522.45,Pending,8,1,1,1,4,0,1,4,0,2,18.89,92.16,143.28,180.56,86.53,178.33,56.85,62.8,152.49,44.58,139.45,42.14,143.36,142.89,46.26,187.61,98.61,157.2,59.98,94.1
CUST_05124,Checking,30,Male,West,10442.05,902.81,773,17916.23,Rejected,26,0,1,0,3,0,1,2,4,0,109.18,55.41,52.02,28.4,2.81,40.84,161.82,31.08,88.78,44.78,137.12,142.45,131.12,-2.47,168.06,135.31,17.5,171.91,131.66,164.49
CUST_05131,Business,39,Female,East,40898.91,25512.83,797,18159.86,Rejected,39,0,0,0,1,0,0,1,3,0,111.14,144.51,116.69,102.8,145.58,87.84,20.68,117.36,69.18,52.07,67.29,97.69,105.38,67.32,119.31,57.69,173.4,175.46,102.27,169.67
CUST_05133,Loan,40,Female,West,43231.75,27583.03,812,8079.02,Approved,33,1,1,0,1,0,0,4,5,2,129.12,81.75,140.69,37.02,129.07,81.03,166.79,127.41,195.18,82.03,116.89,95.87,-20.06,129.22,37.88,202.7,156.36,96.95,77.48,56.22
CUST_05143,Business,70,Other,South,79886.35,31757.62,822,4749.94,Pending,7,1,1,1,3,1,0,3,7,2,90.64,89.67,52.27,128.42,130.08,172.2,73.98,107.37,137.38,39.13,38.05,74.06,200.26,148.78,105.44,22.36,168.41,174.33,115.15,108.75
CUST_05145,Savings,39,Other,South,39590.24,44789.99,838,27077.37,Rejected,29,1,0,0,0,0,0,3,17,1,43.08,133.31,153.74,59.74,122.41,76.27,163.88,53.94,127.47,156.45,117.87,172.08,95.63,38.46,140.43,140.38,125.41,100.61,84.37,126.15
CUST_05151,Savings,34,Other,South,45316.58,42127.66,807,24085.1,Rejected,8,1,0,1,1,1,0,2,15,0,199.08,77.25,42.74,67.77,68.06,167.28,103.03,96.26,126.42,57.3,119.3,120.17,60.0,-30.15,45.47,47.85,79.04,55.77,167.72,16.1
CUST_05182,Savings,62,Other,East,57874.48,20425.48,799,31748.44,Rejected,26,1,0,0,1,0,0,0,5,2,135.41,211.5,65.31,33.68,158.52,95.53,98.51,167.42,121.76,44.19,162.44,61.17,170.19,149.91,133.31,125.0,16.39,99.04,28.93,38.12
CUST_05184,Business,63,Other,East,15495.77,15955.6,781,20473.97,Approved,8,0,0,1,1,0,1,2,14,2,164.48,152.07,73.02,76.76,90.99,103.94,103.15,207.66,60.19,84.63,110.85,108.16,153.52,10.73,123.91,65.48,143.43,118.35,113.34,89.81
CUST_05185,Checking,25,Male,North,82066.77,23842.61,768,18805.02,Pending,24,1,1,0,4,1,0,3,2,1,176.71,139.85,67.9,130.66,130.67,98.84,184.56,78.52,8.24,108.29,174.44,122.35,140.17,155.61,106.35,112.34,145.61,144.1,97.4,144.83
CUST_05197,Checking,18,Male,West,-310.94,23776.75,766,3796.24,Approved,10,0,1,1,0,0,0,3,2,1,133.35,51.78,177.46,187.26,167.76,44.89,163.53,75.02,130.99,146.0,97.88,160.52,209.73,108.76,32.88,173.03,73.98,87.67,178.64,202.72
CUST_05198,Checking,40,Other,East,26005.85,30235.5,752,14033.25,Rejected,28,0,1,0,2,0,0,1,2,1,206.59,67.58,154.66,120.26,27.78,29.0,2.71,93.26,93.34,42.91,137.52,123.27,142.09,10.87,42.96,126.2,114.23,72.06,109.58,41.99
CUST_05202,Business,24,Male,South,49656.75,11105.55,752,23200.84,Pending,43,0,0,1,3,1,1,3,15,2,118.12,99.85,88.98,136.71,190.03,29.58,73.09,125.85,126.66,99.58,176.05,78.51,82.65,76.57,48.0,128.71,53.99,132.84,-12.31,130.17
CUST_05203,Business,53,Other,West,35254.59,14029.28,779,15254.95,Rejected,26,0,1,0,4,0,1,0,14,2,95.72,92.54,60.94,163.86,140.71,101.72,180.13,101.86,110.57,39.55,135.36,139.07,57.85,188.73,23.54,173.67,98.14,90.34,92.83,136.86
CUST_05208,Savings,46,Male,East,58586.47,56556.19,764,22128.98,Approved,24,0,1,1,0,1,0,2,14,0,109.62,90.01,124.67,112.86,148.1,137.08,47.13,99.39,74.93,111.79,43.88,124.1,56.23,93.27,49.35,97.65,74.61,115.82,105.0,100.96
CUST_05211,Checking,35,Male,East,59142.99,19884.59,797,16315.59,Rejected,15,0,0,1,3,0,0,4,3,0,133.64,86.33,-6.4,79.47,138.91,73.18,111.75,104.09,89.56,131.96,95.77,126.16,161.0,145.34,154.71,136.24,108.33,104.61,61.86,135.14
CUST_05214,Checking,66,Other,South,45545.5,29378.95,842,14121.48,Rejected,28,0,1,1,2,1,0,2,14,2,77.14,50.92,13.89,115.53,70.46,161.43,194.7,169.39,140.0,5.48,208.62,51.18,83.59,93.98,96.27,73.86,164.15,131.46,139.32,41.77
CUST_05219,Business,46,Female,North,70151.14,46811.19,774,26360.09,Approved,20,0,0,1,1,0,1,4,3,1,51.77,182.76,-7.52,106.96,140.68,170.95,111.09,64.46,50.13,25.01,135.58,122.78,52.45,88.05,93.16,15.71,39.9,41.39,47.17,72.82
CUST_05222,Loan,74,Other,East,23771.48,24338.27,815,25611.3,Approved,20,1,1,0,2,1,0,3,16,2,167.97,90.28,157.2,90.17,213.06,70.51,102.15,121.89,124.61,49.79,115.03,144.55,47.64,108.22,174.31,62.22,63.01,100.26,172.0,146.58
CUST_05223,Savings,48,Female,North,73424.56,5542.67,786,16668.59,Approved,23,1,1,0,2,1,1,3,6,1,101.08,129.92,24.75,121.77,110.81,152.9,156.72,13.69,120.9,61.83,173.65,121.12,89.72,87.38,110.05,7.15,69.74,100.22,54.4,59.96
CUST_05226,Loan,53,Female,South,38241.1,63091.19,800,11179.75,Rejected,42,0,1,0,1,0,0,3,12,2,79.47,78.64,7.01,40.87,74.31,121.82,14.26,89.0,174.99,191.19,78.58,200.01,184.2,118.9,86.06,124.76,65.92,125.06,119.81,38.8
CUST_05232,Savings,68,Other,South,67644.19,12.7,790,8520.48,Rejected,41,1,0,0,3,0,0,2,9,1,126.62,133.13,80.23,13.4,68.29,74.81,59.59,38.73,148.34,75.88,121.97,177.31,105.03,48.4,162.05,103.18,31.84,100.42,159.93,73.77
CUST_05234,Business,43,Other,South,37296.14,25305.85,831,13465.58,Rejected,32,0,1,1,3,1,1,2,8,1,150.21,101.09,160.81,120.37,73.54,105.62,10.72,87.1,33.9,82.61,172.75,105.35,81.48,126.03,124.25,134.39,111.31,69.59,143.39,74.66
CUST_05235,Business,33,Female,East,41090.8,32672.31,760,14277.8,Pending,35,1,1,0,3,0,0,4,14,2,136.35,75.55,140.85,125.39,87.75,111.19,114.24,85.32,62.7,54.66,23.55,119.54,90.26,79.57,97.49,123.13,34.23,118.08,106.87,69.09
CUST_05244,Business,44,Female,West,60593.68,14958.74,798,34593.66,Rejected,35,1,1,0,3,0,0,0,6,2,124.03,120.51,104.03,156.99,34.06,90.27,62.45,79.11,46.4,23.93,149.82,65.1,160.17,139.75,217.79,123.08,94.4,117.05,43.02,160.81
CUST_05255,Checking,47,Female,North,32996.67,8296.63,808,20843.04,Approved,0,0,0,1,3,0,0,4,16,2,36.9,5.14,110.09,133.17,100.2,153.81,37.07,31.64,164.45,184.07,61.29,69.47,62.57,123.91,188.61,147.86,147.81,176.15,127.96,98.86
CUST_05261,Business,30,Female,North,34641.94,12514.48,795,25505.74,Rejected,9,0,0,1,0,1,0,3,16,2,55.31,134.99,-26.42,144.38,25.24,116.56,85.0,126.0,165.52,143.75,195.56,159.07,32.06,150.56,120.3,106.9,47.93,28.36,130.96,90.28
CUST_05262,Savings,31,Other,North,84875.35,33017.7,835,7783.51,Pending,42,0,0,0,3,0,1,1,14,0,185.24,135.92,126.75,80.34,157.0,126.21,59.69,160.38,65.4,155.43,89.31,41.42,194.56,86.89,122.09,88.86,102.61,137.94,-3.39,108.91
CUST_05267,Business,27,Male,West,51959.24,17571.71,796,6908.56,Pending,40,1,1,1,2,1,0,4,0,0,45.71,56.63,93.56,77.74,124.09,90.34,143.81,115.66,99.11,51.82,100.63,80.06,55.31,38.1,118.04,50.92,63.15,90.62,76.83,152.18
CUST_05268,Savings,65,Female,South,62327.83,6044.3,756,37945.3,Rejected,27,0,0,0,4,0,0,3,4,1,87.18,88.42,-14.11,34.64,92.93,85.31,158.37,111.34,54.17,99.84,76.97,67.73,59.71,86.19,23.33,68.34,61.57,76.73,90.78,136.88
CUST_05280,Savings,67,Male,East,55464.47,25415.55,761,19912.07,Approved,25,1,1,0,2,0,1,2,8,0,205.25,70.09,106.81,71.58,89.48,96.07,-38.38,127.82,188.95,130.83,90.02,70.48,22.54,72.48,81.57,131.59,135.85,211.67,152.88,54.98
CUST_05284,Loan,57,Other,North,19656.88,15045.69,844,-4465.22,Rejected,30,0,1,1,4,1,0,3,7,2,25.41,38.03,78.85,57.96,97.63,65.24,145.52,98.31,27.58,53.93,158.7,8.85,63.96,82.3,111.93,61.46,125.53,140.62,123.66,80.58
CUST_05287,Loan,65,Female,South,38128.18,6350.48,846,12359.45,Approved,42,1,1,0,3,1,0,3,13,1,48.58,59.02,197.11,79.55,95.05,69.95,180.12,247.11,31.63,100.01,144.14,48.34,75.53,49.89,113.69,119.19,68.87,61.34,98.05,107.55
CUST_05290,Savings,57,Female,South,15386.41,12458.62,763,-3491.24,Approved,11,1,1,0,2,0,0,4,0,1,118.43,83.64,131.5,40.03,59.85,65.93,161.43,88.92,71.32,157.84,-5.07,149.28,155.73,156.54,95.21,33.23,155.55,77.14,124.1,139.96
CUST_05305,Loan,26,Female,West,64793.38,10026.43,792,19055.5,Rejected,14,0,0,1,4,1,0,2,6,1,175.14,55.76,114.31,168.02,87.67,109.96,111.84,25.92,73.1,101.38,72.63,109.62,145.56,159.01,47.31,71.93,183.45,68.39,123.22,149.73
CUST_05307,Loan,19,Male,South,37449.64,1593.54,838,7648.78,Approved,35,0,1,1,2,0,0,4,0,1,95.68,134.98,175.47,-3.86,104.76,7.46,97.51,167.74,-1.32,123.71,86.11,87.03,86.28,231.22,38.9,150.29,123.91,57.16,151.22,18.51
CUST_05308,Business,33,Female,East,62017.09,-7363.58,820,22350.48,Pending,25,0,0,1,2,1,1,4,19,0,88.04,113.1,211.32,133.17,115.6,77.68,72.45,115.78,92.68,137.23,199.7,197.57,107.19,37.91,65.15,132.27,106.75,87.93,36.53,85.77
CUST_05316,Checking,45,Male,North,83179.37,1408.28,774,17065.83,Rejected,3,1,1,0,4,1,1,4,1,1,72.62,111.86,236.73,127.22,90.9,117.53,60.75,125.19,103.16,125.43,72.24,86.55,103.1,90.28,140.28,161.79,41.97,82.8,40.24,3.27
CUST_05323,Loan,73,Female,North,65078.03,23103.46,775,26884.19,Approved,41,1,0,0,1,0,1,0,18,0,40.04,110.39,78.87,0.24,113.12,59.23,57.83,100.01,88.59,106.78,78.88,62.72,97.77,135.49,169.17,104.14,21.05,95.64,119.02,65.34
CUST_05328,Business,49,Male,East,60572.4,42570.39,811,8169.43,Pending,41,0,0,1,3,1,0,1,18,1,140.57,73.22,31.3,83.37,16.2,113.68,82.28,116.28,80.57,153.61,118.5,146.03,187.25,70.35,100.35,16.07,190.91,86.73,82.16,46.52
CUST_05330,Savings,58,Other,West,70046.78,5435.67,757,21294.06,Approved,19,1,0,0,4,0,0,2,14,2,93.37,124.32,170.52,63.23,92.99,84.71,66.76,137.52,63.96,130.8,113.91,111.19,96.04,205.07,94.92,148.31,146.46,125.85,99.5,143.68
CUST_05332,Savings,42,Other,North,57292.62,4773.01,840,18272.02,Approved,14,1,1,0,3,0,0,2,0,1,137.87,104.15,142.73,58.99,48.97,120.13,150.15,22.17,70.83,-34.6,95.45,166.69,113.43,191.15,83.72,98.96,74.08,187.99,195.87,106.96
CUST_05337,Checking,59,Other,South,71938.38,20802.14,800,9580.49,Approved,41,1,0,1,4,0,0,3,16,0,73.87,111.77,25.32,91.2,86.71,45.53,88.26,73.03,147.55,188.43,145.9,134.8,75.26,152.61,79.4,45.17,124.24,75.61,95.1,106.87
CUST_05345,Loan,45,Other,North,22117.54,17990.28,812,18626.13,Pending,49,1,1,0,3,1,1,2,12,0,200.72,143.8,177.77,70.89,65.94,117.66,118.01,201.01,29.42,151.59,-5.37,120.17,141.82,18.03,129.61,45.84,144.54,124.09,81.87,91.39
CUST_05356,Savings,35,Male,West,58843.26,12101.55,768,-15761.96,Rejected,35,1,1,0,4,0,0,4,10,2,151.58,158.33,61.99,-0.45,130.06,132.06,169.2,177.59,154.61,160.35,115.03,247.67,111.24,70.2,92.34,92.53,117.6,117.41,65.44,-47.47
CUST_05358,Checking,33,Female,North,-3275.52,25393.73,839,-6579.98,Pending,13,1,1,1,1,0,0,3,2,2,128.46,78.88,112.32,87.43,140.54,119.23,29.18,109.85,107.1,128.67,152.59,101.61,67.97,105.19,81.26,50.84,140.92,92.28,113.14,188.45
CUST_05359,Checking,32,Other,West,42163.56,19199.37,776,15679.1,Rejected,11,0,0,0,0,0,1,2,8,0,115.75,87.4,51.76,-6.75,157.82,63.15,149.72,-3.24,101.24,99.09,169.59,99.51,70.72,142.0,141.63,138.54,103.62,78.38,148.75,124.26
CUST_05366,Savings,78,Male,North,29269.31,37905.84,789,15751.2,Approved,14,1,0,1,1,1,1,1,19,2,175.28,75.25,30.35,49.33,68.39,73.23,79.25,71.78,111.74,56.3,170.32,114.15,134.79,100.79,110.55,155.49,118.3,-34.31,157.04,86.93
